2015-06-28,638.0
2015-06-29,963.0
2015-06-30,1157.0
2015-07-01,1005.0
2015-07-02,1083.0
2015-07-03,585.0
2015-07-04,643.0
2015-07-05,468.0
2015-07-06,827.0
2015-07-07,732.0
2015-07-08,998.0
2015-07-09,987.0
2015-07-10,1002.0
2015-07-11,926.0
2015-07-12,644.0
2015-07-13,850.0
2015-07-14,922.0
2015-07-15,966.0
2015-07-16,1008.0
2015-07-17,1024.0
2015-07-18,887.0
2015-07-19,697.0
2015-07-20,980.0
2015-07-21,1061.0
2015-07-22,994.0
2015-07-23,966.0
2015-07-24,1127.0
2015-07-25,831.0
2015-07-26,599.0
2015-07-27,940.0
2015-07-28,1007.0
2015-07-29,1001.0
2015-07-30,1000.0
2015-07-31,1035.0
2015-08-01,857.0
2015-08-02,699.0
2015-08-03,891.0
2015-08-04,866.0
2015-08-05,855.0
2015-08-06,803.0
2015-08-07,796.0
2015-08-08,743.0
2015-08-09,554.0
2015-08-10,846.0
2015-08-11,925.0
2015-08-12,904.0
2015-08-13,967.0
2015-08-14,1153.0
2015-08-15,906.0
2015-08-16,815.0
2015-08-17,976.0
2015-08-18,1011.0
2015-08-19,1126.0
2015-08-20,1070.0
2015-08-21,1243.0
2015-08-22,1050.0
2015-08-23,789.0
2015-08-24,1138.0
2015-08-25,1360.0
2015-08-26,1306.0
2015-08-27,1227.0
2015-08-28,1288.0
2015-08-29,1159.0
2015-08-30,1101.0
2015-08-31,1585.0
2015-09-01,1492.0
2015-09-02,1334.0
2015-09-03,1105.0
2015-09-04,1074.0
2015-09-05,1006.0
2015-09-06,883.0
2015-09-07,961.0
2015-09-08,1061.0
2015-09-09,978.0
2015-09-10,1037.0
2015-09-11,1131.0
2015-09-12,954.0
2015-09-13,838.0
2015-09-14,946.0
2015-09-15,966.0
2015-09-16,1029.0
2015-09-17,1003.0
2015-09-18,967.0
2015-09-19,1057.0
2015-09-20,900.0
2015-09-21,1022.0
2015-09-22,1016.0
2015-09-23,918.0
2015-09-24,922.0
2015-09-25,885.0
2015-09-26,948.0
2015-09-27,833.0
2015-09-28,965.0
2015-09-29,951.0
2015-09-30,1099.0
2015-10-01,982.0
2015-10-02,951.0
2015-10-03,805.0
2015-10-04,758.0
2015-10-05,870.0
2015-10-06,872.0
2015-10-07,848.0
2015-10-08,878.0
2015-10-09,889.0
2015-10-10,993.0
2015-10-11,806.0
2015-10-12,826.0
2015-10-13,899.0
2015-10-14,927.0
2015-10-15,831.0
2015-10-16,976.0
2015-10-17,891.0
2015-10-18,770.0
2015-10-19,832.0
2015-10-20,887.0
2015-10-21,839.0
2015-10-22,1006.0
2015-10-23,980.0
2015-10-24,1070.0
2015-10-25,887.0
2015-10-26,927.0
2015-10-27,1078.0
2015-10-28,1020.0
2015-10-29,1057.0
2015-10-30,1114.0
2015-10-31,1061.0
2015-11-01,917.0
2015-11-02,909.0
2015-11-03,903.0
2015-11-04,807.0
2015-11-05,866.0
2015-11-06,987.0
2015-11-07,1039.0
2015-11-08,893.0
2015-11-09,1043.0
2015-11-10,1160.0
2015-11-11,968.0
2015-11-12,926.0
2015-11-13,939.0
2015-11-14,968.0
2015-11-15,806.0
2015-11-16,850.0
2015-11-17,980.0
2015-11-18,933.0
2015-11-19,905.0
2015-11-20,984.0
2015-11-21,1039.0
2015-11-22,856.0
2015-11-23,919.0
2015-11-24,869.0
2015-11-25,903.0
2015-11-26,881.0
2015-11-27,864.0
2015-11-28,918.0
2015-11-29,677.0
2015-11-30,882.0
2015-12-01,932.0
2015-12-02,794.0
2015-12-03,821.0
2015-12-04,845.0
2015-12-05,940.0
2015-12-06,717.0
2015-12-07,805.0
2015-12-08,894.0
2015-12-09,953.0
2015-12-10,908.0
2015-12-11,1127.0
2015-12-12,1077.0
2015-12-13,857.0
2015-12-14,1043.0
2015-12-15,1120.0
2015-12-16,1193.0
2015-12-17,1078.0
2015-12-18,1249.0
2015-12-19,1408.0
2015-12-20,1147.0
2015-12-21,1178.0
2015-12-22,1285.0
2015-12-23,1344.0
2015-12-24,1602.0
2015-12-25,1488.0
2015-12-26,1582.0
2015-12-27,1498.0
2015-12-28,1571.0
2015-12-29,1927.0
2015-12-30,1946.0
2015-12-31,2087.0
2016-01-01,193.0
2016-01-02,891.0
2016-01-03,722.0
2016-01-04,1107.0
2016-01-05,1172.0
2016-01-06,1340.0
2016-01-07,715.0
2016-01-08,1189.0
2016-01-09,994.0
2016-01-10,832.0
2016-01-11,1017.0
2016-01-12,1020.0
2016-01-13,1114.0
