Ind,Target,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
3775,0,10.0,23,0,3.613,1,0,2,0.125,9,3.372,30,30,5,0,0.31,0,0,0.8,0.0,1400
3776,0,0.0,23,24,-16.213,0,0,0,0.21,24,-19.819000000000003,29,30,23,28,0.2950602409638555,0,2,0.828,0.857,33
3777,0,12.5,23,5,0.128,0,0,3,0.27,10,-0.96,30,30,4,4,0.396,0,0,0.8,1.25,3181
3778,0,0.0,7,4,-1.208,1,0,0,0.125,24,-1.808,30,25,10,9,0.24100000000000002,0,0,0.8,0.444,1442
3779,0,10.0,22,0,3.321,0,0,1,0.115,23,1.023,30,28,6,0,0.264,0,0,0.8,0.0,1577
3780,0,0.0,22,19,-6.042999999999999,1,0,0,0.19899999999999998,24,-9.072000000000001,30,28,10,21,0.361,0,10,0.8,0.905,161
3781,0,25.0,18,0,12.384,0,0,3,0.625,1,0.557,30,8,12,4,0.397,0,0,0.8,0.0,195
3782,1,0.0,15,0,0.455,0,0,0,0.742,24,0.6990000000000001,27,27,8,10,0.677,0,17,0.889,0.0,60
3783,0,18.57,23,24,-20.298,1,0,1,0.737,3,-69.874,30,30,50,30,0.6859999999999999,0,0,0.8,0.8,35
3784,1,8.0,23,3,3.842,0,0,3,0.415,5,-1.3119999999999998,30,26,3,11,0.7170000000000001,0,0,0.8,0.273,431
3785,1,0.0,0,28,-51.69,0,0,0,0.973,24,-21.814,20,21,50,22,0.818,1,0,0.0,1.091,0
3786,1,5.0,21,28,-12.769,0,0,1,0.746,11,-11.220999999999998,15,16,11,20,0.713,0,0,1.2670000000000001,1.2,0
3787,0,10.0,22,7,-0.387,1,0,1,0.08900000000000001,14,-3.62,30,30,11,13,0.239,0,0,0.8,0.5379999999999999,1459
3788,0,30.0,23,24,-15.472999999999999,1,0,1,0.048,2,-34.613,30,30,28,30,0.11900000000000001,0,0,0.8,0.8,256
3789,0,125.0,20,7,1.672,0,0,6,0.11,7,-1.7069999999999999,28,30,34,6,0.09,0,0,0.7859999999999999,1.167,9
3790,0,27.66,23,24,-12.272,1,0,1,0.242,8,-29.616999999999997,30,30,19,30,0.41600000000000004,0,0,0.8,0.8,549
3791,0,0.0,13,24,-35.537,1,0,0,0.716,24,-13.395999999999999,29,23,13,30,0.794,0,0,0.759,1.0235964376053963,0
3792,0,100.0,23,0,4.678,0,0,1,0.369,7,-27.322,30,18,60,24,0.258,0,0,0.8,0.0,120
3793,0,0.0,17,0,6.646,0,0,0,0.245,24,6.477,30,16,3,0,0.321,0,6,0.8,0.0,1651
3794,0,8.0,21,0,11.61,0,0,1,0.133,4,2.892,30,30,7,0,0.262,0,0,0.8,0.0,326
3795,1,16.0,20,28,-10.335999999999999,1,0,1,0.695,7,-20.96,28,21,15,30,0.6409999999999999,0,0,0.75,0.8,7
3796,1,5.0,14,5,1.89,0,0,1,0.41,14,1.36,30,23,5,1,0.633,0,0,0.8,5.0,311
3797,0,30.01,23,21,1.6269999999999998,0,0,2,0.154,3,-11.079,30,30,16,29,0.295,0,0,0.7839789159724365,0.7240000000000001,3
3798,0,4.42,13,22,-1.4709999999999999,1,0,2,0.35100000000000003,8,-3.014,30,15,3,20,0.406,0,0,0.8,1.1,3953
3799,0,299.0,23,18,2.16,0,0,2,0.28600000000000003,5,-13.290999999999999,26,27,15,26,0.342,0,0,0.9229999999999999,0.6920000000000001,37
3800,1,0.0,0,28,-11.344000000000001,0,0,0,0.934,24,-6.212000000000001,28,18,9,28,0.805,1,1,0.0,1.0235964376053963,0
3801,0,17.0,20,0,17.347,1,0,1,0.12,7,4.17,30,28,19,0,0.17800000000000002,0,0,0.8,0.0,1411
3802,0,8.33,23,0,2.636,0,0,3,0.163,3,-0.9890000000000001,30,30,3,3,0.374,0,0,0.8,0.0,90
3803,1,7.5,17,1,3.8930000000000002,1,0,1,0.695,13,0.165,30,22,5,3,0.5870000000000001,0,0,0.8,0.33299999999999996,981
3804,0,5.0,12,0,4.846,0,0,1,0.218,9,0.243,30,21,5,1,0.185,0,0,0.8,0.0,2403
3805,0,29.07,23,24,-18.217,0,0,1,0.828,8,-27.604,18,28,23,26,0.779,0,0,1.167,0.9229999999999999,8
3806,0,17.53,23,18,6.914,1,0,2,0.065,1,-8.833,30,30,11,22,0.10099999999999999,0,0,0.8,0.818,169
3807,0,0.0,23,0,27.866999999999997,1,0,0,0.052000000000000005,24,5.587999999999999,30,30,12,7,0.073,0,10,0.8,0.0,630
3808,0,0.0,23,19,-3.5260000000000002,1,0,0,0.071,24,-0.223,30,29,4,14,0.19699999999999998,0,4,0.8,1.357,758
3809,0,8.7,23,20,-18.822,1,0,1,0.069,22,-24.125999999999998,30,30,14,29,0.149,0,0,0.8,0.69,1282
3810,1,10.0,18,6,1.994,1,0,1,0.29600000000000004,18,-0.856,30,17,7,12,0.564,1,0,0.8,0.5,1501
3811,0,3.79,23,4,0.45299999999999996,1,0,1,0.054000000000000006,7,0.9690000000000001,30,29,4,0,0.138,0,0,0.8,4.0,1596
3812,0,19.86,23,24,-13.203,1,0,1,0.22899999999999998,17,-29.148000000000003,30,27,26,30,0.271,0,0,0.8,0.8,285
3813,0,2.0,18,0,1.3719999999999999,1,0,1,0.242,6,0.3,30,29,5,3,0.385,0,0,0.8,0.0,2345
3814,0,40.0,21,3,6.876,0,0,2,0.11699999999999999,13,-27.38,27,29,35,12,0.132,0,0,0.889,0.25,29
3815,1,0.0,2,17,-2.0469999999999997,0,0,0,0.6,24,0.054000000000000006,30,7,5,7,0.638,0,0,0.8,2.4290000000000003,383
3816,0,14.0,23,24,-9.908,1,0,1,0.051,10,-17.537,30,30,13,30,0.136,0,0,0.8,0.8,4019
3817,0,0.0,23,16,-8.96,0,0,0,0.604,24,-4.525,30,28,11,15,0.785,0,0,0.8,1.067,382
3818,1,15.0,19,19,1.814,1,0,1,0.674,5,-8.484,25,20,11,23,0.693,0,0,0.76,0.826,5
3819,0,10.0,23,5,0.993,0,0,2,0.063,10,-0.44799999999999995,30,30,5,3,0.152,0,0,0.8,1.6669999999999998,168
3820,0,0.0,18,21,-14.866,0,0,0,0.308,24,-1.2790000000000001,28,26,25,17,0.405,0,0,0.857,1.235,95
3821,0,15.15,23,24,-35.655,1,0,1,0.327,15,-13.75,30,26,15,25,0.192,1,0,0.8,0.96,1150
3822,0,6.0,19,14,2.302,1,0,1,0.139,4,-9.494,30,27,9,22,0.275,0,0,0.8,1.0235964376053963,2277
3823,0,40.0,15,14,-1.0759999999999998,1,0,1,0.391,11,-38.059,30,21,44,12,0.391,0,0,0.8,1.167,1248
3824,1,14.7,13,22,-2.4730000000000003,0,0,2,0.33299999999999996,13,-4.362,29,19,7,22,0.434,0,0,0.517,1.0,13
3825,0,0.0,23,24,-8.774,1,0,0,0.22899999999999998,24,-9.658999999999999,30,29,10,25,0.3673782894736843,0,13,0.8,0.96,300
3826,0,50.0,15,0,48.828,0,0,1,0.626,12,-0.263,26,22,30,6,0.387,0,0,0.9229999999999999,0.0,66
3827,0,0.0,23,22,-8.908,1,0,0,0.14,24,-38.317,30,30,16,29,0.19,0,16,0.8,0.759,144
3828,1,15.49,23,21,4.976,0,0,1,0.41100000000000003,3,-4.784,30,30,8,18,0.64,0,0,0.633,1.167,3
3829,0,55.0,23,18,-7.359,1,0,1,0.158,17,-27.204,29,26,18,17,0.18100000000000002,0,0,0.7240000000000001,1.0590000000000002,21
3830,1,0.0,23,0,4.811,0,0,0,0.214,24,2.801,30,30,0,0,0.664,1,24,0.8,0.0,2260
3831,0,20.0,23,11,2.528,1,0,2,0.18899999999999997,7,3.6039999999999996,30,30,9,0,0.294,0,0,0.8,11.0,1797
3832,1,6.0,12,0,6.204,1,0,1,0.368,3,1.587,30,20,5,0,0.44,0,0,0.8,0.0,1034
3833,0,10.0,23,7,4.537,1,0,1,0.213,9,-1.6909999999999998,30,30,13,12,0.315,0,0,0.8,0.583,73
3834,0,10.0,23,12,4.521,1,0,1,0.146,12,-1.724,30,27,9,7,0.22399999999999998,0,0,0.8,1.714,1063
3835,1,0.0,23,11,-3.003,0,0,0,0.281,24,-0.604,30,25,5,12,0.45399999999999996,0,15,0.8,0.917,26
3836,0,0.0,23,24,-29.684,0,0,0,0.7509999999999999,24,-29.459,23,30,34,22,0.7190000000000001,0,0,0.696,1.091,0
3837,0,0.0,23,24,-42.698,1,0,0,0.20800000000000002,24,-41.903999999999996,30,30,31,30,0.266,0,3,0.733,0.8,0
3838,0,9.0,23,0,5.235,1,0,3,0.188,10,3.398,30,30,5,0,0.37,0,0,0.8,0.0,3817
3839,1,60.0,23,2,11.561,0,0,3,0.386,4,-16.465,30,29,17,21,0.43799999999999994,0,0,0.8,0.095,358
3840,0,0.0,23,24,-66.545,1,0,0,0.14,24,-53.04600000000001,30,30,31,30,0.184,0,0,0.733,0.8,0
3841,0,15.0,23,17,-6.898,0,0,1,0.38299999999999995,22,-6.347,30,28,10,25,0.627,1,0,0.8,0.68,138
3842,0,10.0,23,0,14.818,0,0,1,0.048,8,0.155,30,30,15,3,0.102,0,0,0.8,0.0,111
3843,0,21.9,23,24,-15.732000000000001,1,0,1,0.316,18,-22.875,30,30,22,30,0.469694805194805,0,0,0.8,1.0235964376053963,483
3844,1,0.0,8,23,-4.357,0,0,0,0.324,24,-0.7290000000000001,30,13,4,12,0.591,0,2,0.8,1.9169999999999998,185
3845,0,15.78,23,24,-50.277,1,0,1,0.14300000000000002,14,-18.848,30,30,18,30,0.374,0,0,0.8,0.8,132
3846,0,10.0,10,24,-5.615,1,0,1,0.655,7,-11.32,26,15,10,30,0.586,0,0,0.769,0.8,7
3847,0,15.21,23,24,-11.255999999999998,1,0,1,0.057,14,-19.208,30,30,21,30,0.129,0,0,0.8,0.8,1703
3848,0,15.0,23,9,-1.452,0,0,2,0.17300000000000001,8,-1.382,30,30,8,4,0.37799999999999995,0,0,0.8,2.25,404
3849,1,15.0,23,13,-1.155,0,0,1,0.402,14,-20.0,28,27,22,25,0.7390000000000001,0,0,0.857,0.52,48
3850,1,22.0,1,19,2.888,1,0,4,0.907,3,-6.614,15,4,7,28,0.77,1,0,0.467,0.679,6
3851,0,10.0,23,0,3.617,1,0,1,0.054000000000000006,18,2.4330000000000003,30,30,7,0,0.126,0,0,0.8,0.0,1777
3852,0,35.0,23,12,1.7180000000000002,0,0,1,0.083,12,-3.444,30,30,19,10,0.13699999999999998,0,0,0.7,1.2,12
3853,1,2.0,20,8,0.10300000000000001,0,0,1,0.293,7,-1.23,27,23,4,15,0.614,0,0,0.889,0.5329999999999999,111
3854,0,20.0,23,14,0.474,0,0,1,0.33399999999999996,12,0.5329999999999999,30,28,40,8,0.35700000000000004,1,0,0.8,1.5,144
3855,1,0.0,11,6,-1.624,0,0,0,0.63,24,5.478,30,15,41,0,0.606,0,7,0.8,6.0,220
3856,1,0.0,1,28,-12.944,0,0,0,0.9540000000000001,24,1.3430000000000002,30,2,0,13,0.833,1,24,0.1,1.8459999999999999,0
3857,0,13.97,23,24,-12.787,1,0,1,0.305,1,-12.828,30,30,17,29,0.563,0,0,0.8,0.828,213
3858,0,25.03,23,21,-8.551,0,0,1,0.22699999999999998,20,-8.52,30,29,17,23,0.594,0,0,0.8,0.9129999999999999,375
3859,1,6.0,22,0,5.046,0,0,2,0.406,4,3.195,30,28,2,0,0.6759999999999999,0,0,0.8,0.0,238
3860,0,95.0,23,0,31.024,1,0,2,0.275,1,11.972000000000001,30,30,31,5,0.28300000000000003,0,0,0.8,0.0,740
3861,1,20.0,23,20,3.234,0,0,1,0.315,4,-19.764,30,30,25,24,0.58,0,0,0.8,0.833,320
3862,1,0.0,23,0,17.012,0,0,0,0.8190000000000001,24,7.209,30,30,20,0,0.636,0,12,0.8,0.0,117
3863,0,8.0,23,0,3.162,0,0,2,0.08,4,0.34600000000000003,30,29,3,1,0.275,0,0,0.8,0.0,2779
3864,0,0.0,17,24,-14.475999999999999,0,0,0,0.7140000000000001,24,-5.779,24,19,8,21,0.622,0,0,1.0,1.143,31
3865,1,16.85,23,10,0.612,0,0,3,0.742,2,-3.765,30,30,6,16,0.843,0,0,0.8,0.625,122
3866,0,15.0,23,23,0.519,1,0,1,0.09699999999999999,1,-15.423,30,30,27,27,0.209,0,0,0.8,0.852,196
3867,0,7.0,23,24,-5.091,1,0,1,0.209,19,-6.039,30,28,6,30,0.322,0,0,0.8,0.8,2376
3868,1,30.0,23,8,-3.759,0,0,1,0.17800000000000002,20,-2.576,30,30,16,16,0.414,0,0,0.767,0.5,21
3869,0,31.24,23,24,-23.896,1,0,1,0.092,10,-28.261,30,30,21,30,0.19399999999999998,0,0,0.8,0.8,1445
3870,1,10.0,18,18,-0.473,1,0,1,0.59,9,-4.277,30,18,6,25,0.63,0,0,0.7,0.72,9
3871,0,9.0,21,1,2.7060000000000004,1,0,2,0.183,11,4.515,30,28,7,0,0.213,0,0,0.8,1.0,2167
3872,0,55.0,23,24,-8.255,1,0,2,0.14300000000000002,1,-47.724,30,30,38,30,0.171,0,0,0.8,0.8,65
3873,1,5.0,13,0,4.383,1,0,1,0.35200000000000004,11,0.6459999999999999,30,16,5,0,0.425,0,0,0.8,0.0,1684
3874,1,6.06,23,4,0.253,0,0,4,0.244,2,-0.053,29,30,1,2,0.528,0,0,0.69,2.0,2
3875,0,60.0,14,2,7.606,0,0,2,0.306,15,1.554,28,21,13,9,0.376,0,0,0.857,1.0235964376053963,87
3876,0,55.0,23,13,-3.898,0,0,4,0.142,6,-8.679,30,26,11,12,0.079,0,0,0.7,1.0235964376053963,17
3877,0,40.0,23,24,-5.367000000000001,1,0,1,0.21,2,-28.114,30,30,29,29,0.386,0,0,0.8,0.828,35
3878,1,7.0,19,18,-1.338,0,0,1,0.5660000000000001,10,-3.64,25,24,5,21,0.745,0,0,0.96,0.857,26
3879,1,10.0,14,0,23.258000000000003,1,0,1,0.278,5,9.514,30,21,7,1,0.451,0,0,0.8,0.0,201
3880,0,0.0,22,11,-8.164,1,0,0,0.109,24,-5.3389999999999995,30,24,20,15,0.23399999999999999,1,13,0.8,0.733,1401
3881,0,5.0,19,0,8.872,1,0,1,0.38799999999999996,2,3.2969999999999997,30,27,5,0,0.308,0,0,0.8,0.0,4781
3882,0,10.0,23,4,4.165,0,0,1,0.078,6,-15.946,28,30,30,23,0.10099999999999999,0,0,0.857,0.174,27
3883,0,5.0,22,19,-2.2159999999999997,1,0,1,0.08900000000000001,7,-2.8789999999999996,30,26,6,23,0.163,0,0,0.8,0.826,1268
3884,1,17.82,21,4,2.5639999999999996,0,0,2,0.597,5,1.242,28,30,6,8,0.755,0,0,0.821,0.5,7
3885,0,30.0,23,18,3.89,0,0,1,0.08800000000000001,3,-15.890999999999998,26,27,30,23,0.08900000000000001,0,0,0.615,0.7829999999999999,3
3886,1,85.0,0,9,2.906,0,1,2,0.93,12,-31.003,27,3,46,3,0.8240000000000001,0,0,0.593,2.667,13
3887,0,25.63,23,0,31.598000000000003,0,0,2,0.071,8,19.417,30,30,13,0,0.192,0,0,0.8,1.0235964376053963,2003
3888,0,0.0,23,10,-3.41,1,0,0,0.191,24,-5.646,30,28,13,21,0.325,0,0,0.8,0.47600000000000003,132
3889,0,0.0,6,14,-3.963,1,0,0,0.604,24,-0.882,26,21,12,16,0.374,0,0,0.9229999999999999,0.75,28
3890,0,97.86,23,24,-27.894000000000002,1,0,1,0.127,14,-59.494,30,29,56,30,0.17,0,0,0.8,0.8,1734
3891,0,123.88,23,24,-110.38799999999999,1,0,1,0.105,7,-221.953,30,28,171,30,0.098,0,0,0.8,0.8,532
3892,1,0.0,4,20,-1.925,0,0,0,0.884,24,-5.648,3,4,7,28,0.75,0,0,1.0,0.7140000000000001,0
3893,0,58.0,23,23,-4.833,1,0,1,0.36700000000000005,13,-41.292,30,30,31,26,0.40399999999999997,0,0,0.8,0.885,174
3894,1,0.0,9,0,3.28,1,0,0,0.307,24,8.297,30,16,10,2,0.409,1,0,0.8,0.0,1477
3895,1,6.06,18,0,4.243,1,0,1,0.212,13,3.0039999999999996,30,24,9,0,0.5379999999999999,0,0,0.8,0.0,1615
3896,0,20.0,22,22,-5.447,1,0,1,0.433,10,-13.207,27,28,15,29,0.419,0,0,0.889,0.759,38
3897,1,0.0,4,26,-3.68,0,0,0,0.9209999999999999,24,-5.574,30,22,5,18,0.826,0,0,0.8,1.222,392
3898,0,30.0,23,12,-4.373,1,0,2,0.038,7,-10.162,30,29,15,20,0.064,0,0,0.8,0.6,1408
3899,1,5.91,21,7,0.484,0,0,2,0.314,11,-0.9179999999999999,30,30,2,10,0.45,0,0,0.8,0.7,900
3900,1,0.0,23,1,-0.127,0,0,0,0.354,24,0.601,30,30,9,6,0.639,0,0,0.8,0.16699999999999998,162
3901,0,5.0,19,0,4.482,1,0,1,0.231,10,0.5529999999999999,30,18,5,0,0.292,0,0,0.8,0.0,1631
3902,0,58.92,21,23,-13.359000000000002,1,0,2,0.053,8,-19.498,30,30,22,30,0.085,0,0,0.8,0.767,4413
3903,0,20.0,22,2,-0.95,0,0,1,0.09300000000000001,21,-16.522000000000002,29,30,31,18,0.185,0,0,0.828,0.111,103
3904,0,5.0,23,0,2.2030000000000003,1,0,1,0.10400000000000001,17,0.34,30,30,5,11,0.215,0,0,0.8,0.0,1795
3905,0,0.0,23,0,0.5,0,0,0,0.266,24,0.5,30,30,0,0,0.33399999999999996,1,24,0.8,0.0,350
3906,0,4.0,17,0,4.229,1,0,1,0.22399999999999998,8,0.672,30,22,5,3,0.287,0,0,0.8,0.0,2208
3907,0,34.0,22,22,-8.01,1,0,1,0.057,18,-21.95,30,30,29,29,0.111,0,0,0.8,0.759,1412
3908,0,25.0,23,23,-1.2590000000000001,1,0,2,0.132,4,-7.909,30,26,8,27,0.32299999999999995,0,0,0.8,0.852,157
3909,1,5.0,22,0,3.984,1,0,1,0.247,6,1.501,30,25,4,3,0.439,0,0,0.8,0.0,644
3910,0,20.0,23,5,-0.585,0,0,1,0.11199999999999999,21,-12.204,30,30,13,29,0.257,1,0,0.767,0.172,22
3911,0,15.0,23,19,2.764,1,0,1,0.198,4,-5.9670000000000005,30,30,15,17,0.34,0,0,0.8,1.1179999999999999,258
3912,0,26.0,23,24,-9.384,1,0,1,0.214,22,-25.455,30,30,26,25,0.276,1,0,0.8,0.96,2462
3913,0,14.0,23,0,6.013,1,0,2,0.135,8,1.82,30,30,6,0,0.363,0,0,0.8,0.0,3788
3914,1,5.5,17,28,-8.078,1,0,1,0.389,15,-28.186999999999998,27,22,10,29,0.578396584440228,0,0,0.7040000000000001,0.828,15
3915,0,0.0,23,21,-7.287999999999999,1,0,0,0.24,24,-12.913,30,26,12,28,0.36200000000000004,0,11,0.8,0.75,3480
3916,1,15.0,23,0,22.01,0,0,1,0.374,11,14.005,30,27,13,0,0.7290000000000001,0,0,0.8,0.0,329
3917,0,0.0,23,6,-2.858,1,0,0,0.127,24,0.268,30,30,18,5,0.293,0,0,0.8,1.2,2720
3918,1,5.0,23,1,4.104,0,0,1,0.245,7,0.855,30,30,5,0,0.444,0,0,0.8,1.0235964376053963,1634
3919,0,7.0,18,0,8.475,1,0,1,0.264,6,6.879,30,24,5,0,0.33299999999999996,0,0,0.8,0.0,1630
3920,1,10.0,19,0,6.89,1,0,1,0.295,12,1.483,30,28,8,0,0.539,0,0,0.8,0.0,1746
3921,0,11.0,22,0,2.44,1,0,4,0.096,8,0.778,30,29,2,1,0.166,0,0,0.8,0.0,5240
3922,0,0.0,20,0,10.932,1,0,0,0.17,24,2.125,30,26,20,0,0.301,0,0,0.8,0.0,2157
3923,1,64.0,23,6,2.76,0,0,4,0.375,2,-26.624000000000002,30,30,20,30,0.425,0,0,0.7,0.2,2
3924,0,3.0,18,0,5.584,0,0,1,0.121,10,7.04,30,21,5,0,0.243,0,0,0.8,0.0,4555
3925,0,5.79,23,24,-7.662000000000001,1,0,1,0.147,17,-1.742,30,30,6,22,0.425,0,0,0.8,1.091,263
3926,0,0.0,20,24,-8.01,0,0,0,0.812,24,-3.8689999999999998,26,23,4,11,0.759,0,12,0.7839789159724365,2.182,0
3927,1,0.0,23,15,-4.486000000000001,0,0,0,0.191,24,-2.42,30,30,13,15,0.43200000000000005,0,3,0.8,0.867,758
3928,0,76.0,11,24,-11.645,0,0,2,0.953,12,-58.619,5,3,68,29,0.7659999999999999,0,0,1.6,0.69,0
3929,0,23.5,23,24,-13.068,1,0,1,0.087,5,-76.363,30,26,59,30,0.153,0,0,0.8,0.8,2438
3930,1,0.0,17,28,-16.372,1,0,0,0.214,24,-0.9990000000000001,30,30,30,13,0.382,0,16,0.633,1.8459999999999999,0
3931,0,15.0,23,23,-1.464,1,0,1,0.317,4,-6.064,30,30,9,26,0.35600000000000004,0,0,0.8,0.885,165
3932,0,6.0,20,19,2.169,1,0,1,0.16699999999999998,3,3.6,30,24,3,10,0.205,0,0,0.8,1.9,514
3933,0,42.63,23,2,0.5870000000000001,0,0,3,0.086,6,-7.024,30,30,16,21,0.14,0,0,0.767,0.095,23
3934,0,21.77,23,24,-16.273,1,0,1,0.33299999999999996,13,-14.083,30,30,11,30,0.58,0,0,0.8,0.8,518
3935,0,0.0,2,9,-41.38,0,0,0,0.889,24,-3.6860000000000004,25,4,35,9,0.7879999999999999,0,0,0.64,1.0,0
3936,0,3.48,17,0,1.702,0,0,2,0.192,3,0.976,30,25,1,0,0.302,0,0,0.8,0.0,1195
3937,0,0.0,23,0,16.428,1,0,0,0.096,24,10.635,30,24,19,4,0.136,0,0,0.8,0.0,754
3938,1,20.0,1,25,-21.583000000000002,0,0,1,0.934,1,-43.495,10,4,48,25,0.835,0,0,0.2,0.84,0
3939,0,19.45,23,24,-16.366,1,0,1,0.09,8,-28.074,30,28,40,30,0.128,0,0,0.8,0.8,3124
3940,0,20.0,23,18,2.6839999999999997,1,0,1,0.061,5,-6.727,30,30,14,18,0.109,0,0,0.8,1.0,3121
3941,0,0.0,22,0,10.123,1,0,0,0.156,24,10.886,30,28,10,0,0.248,0,0,0.8,0.0,1462
3942,1,5.0,23,4,-0.551,0,0,1,0.313,17,-0.615,30,30,8,10,0.574,0,0,0.8,0.4,63
3943,0,0.0,23,0,1.62,0,0,0,0.27899999999999997,24,2.807,30,27,3,3,0.39299999999999996,1,22,0.8,0.0,152
3944,0,20.0,23,24,-10.967,1,0,1,0.057,14,-10.149,30,30,15,23,0.185,0,0,0.8,1.043,1223
3945,1,5.0,22,5,2.049,1,0,1,0.601,1,-14.017999999999999,28,29,26,24,0.597,0,0,0.857,0.20800000000000002,34
3946,1,5.86,13,15,-0.755,0,0,1,0.647,9,-0.384,24,18,6,18,0.755,0,0,0.792,0.833,9
3947,1,5.0,3,0,4.756,1,0,1,0.609,14,3.015,30,5,5,0,0.665,0,0,0.8,0.0,580
3948,0,26.24,23,24,-10.135,1,0,1,0.262,5,-19.878,30,30,18,30,0.396,0,0,0.8,0.8,168
3949,0,0.0,20,6,-0.966,1,0,0,0.203,24,1.271,30,17,5,5,0.396,0,0,0.8,1.0235964376053963,1497
3950,0,10.0,23,21,-2.437,1,0,1,0.10099999999999999,2,0.703,30,30,10,16,0.29100000000000004,0,0,0.8,1.3119999999999998,2548
3951,0,80.0,23,17,-1.474,0,0,3,0.154,6,-15.822000000000001,30,30,24,24,0.21100000000000002,0,0,0.8,0.708,127
3952,0,0.0,23,0,25.211,1,0,0,0.048,24,-32.245,30,30,76,25,0.07400000000000001,0,5,0.8,0.0,322
3953,0,5.0,23,0,4.596,1,0,1,0.193,18,2.673,30,30,3,0,0.369,0,0,0.8,0.0,1069
3954,1,5.0,20,0,13.110999999999999,0,0,1,0.35,13,7.007000000000001,30,20,6,0,0.619,0,0,0.8,0.0,1690
3955,0,63.83,22,17,-4.763999999999999,1,0,3,0.131,2,-4.968999999999999,30,29,22,23,0.163,0,0,0.8,0.7390000000000001,1915
3956,0,9.2,23,24,-4.992,1,0,1,0.052000000000000005,7,-13.862,30,29,12,30,0.08,0,0,0.8,0.8,101
3957,0,10.0,22,2,6.955,1,0,1,0.147,15,-0.7020000000000001,30,28,10,5,0.256,0,0,0.8,0.4,1606
3958,0,24.45,22,24,-8.243,1,0,3,0.37799999999999995,16,-4.243,26,29,17,19,0.33399999999999996,0,0,0.9229999999999999,1.263,36
3959,0,20.23,23,24,-15.54,1,0,1,0.065,17,-19.316,30,30,20,29,0.087,0,0,0.8,0.828,296
3960,1,29.35,23,16,-0.14400000000000002,0,0,3,0.319,4,-2.63,30,30,6,20,0.62,0,0,0.8,0.8,183
3961,1,4.0,21,22,-0.667,0,0,1,0.624,9,-1.436,30,24,2,20,0.81,1,0,0.7839789159724365,0.95,9
3962,0,20.0,23,6,3.616,1,0,2,0.059000000000000004,11,-2.2119999999999997,30,30,6,17,0.20800000000000002,0,0,0.8,0.353,1486
3963,0,11.0,22,5,5.172000000000001,0,0,2,0.222,1,1.229,30,25,8,3,0.28800000000000003,0,0,0.8,1.6669999999999998,662
3964,0,22.15,23,20,0.215,0,0,3,0.162,4,-10.552,29,30,7,27,0.171,0,0,0.172,0.741,4
3965,0,5.0,18,7,1.7519999999999998,1,0,1,0.21100000000000002,17,-2.522,30,25,4,19,0.326,0,0,0.8,0.368,360
3966,0,0.0,0,24,-8.947000000000001,0,0,0,0.899,24,-60.84,13,5,56,22,0.831,0,8,0.7839789159724365,1.091,0
3967,0,10.0,23,0,5.621,1,0,1,0.297,8,2.065,30,30,15,2,0.345,0,0,0.8,0.0,1220
3968,0,0.0,23,24,-48.971000000000004,1,0,0,0.5589999999999999,24,-65.572,25,28,50,30,0.215,0,3,0.88,0.8,0
3969,1,0.0,2,28,-13.607999999999999,0,0,0,0.637,24,11.481,30,17,0,7,0.64,1,24,0.2,3.429,0
3970,1,20.0,18,16,-2.289,1,0,1,0.601,13,-10.513,30,26,25,18,0.713,1,0,0.8,0.889,284
3971,0,25.0,22,19,4.019,1,0,1,0.1,5,-14.048,28,30,11,30,0.127,0,0,0.679,0.633,5
3972,0,0.0,21,15,-5.022,1,0,0,0.243,24,-0.04,30,28,8,7,0.612,0,0,0.8,2.1430000000000002,139
3973,0,35.0,23,3,0.433,0,0,3,0.10400000000000001,5,-3.1289999999999996,30,27,10,12,0.16399999999999998,0,0,0.8,1.0235964376053963,603
3974,0,10.0,23,2,5.43,1,0,1,0.133,11,1.445,30,27,9,0,0.23,0,0,0.8,2.0,1485
3975,1,5.2,23,19,-4.671,0,0,2,0.317,14,-6.388999999999999,30,30,7,20,0.659,0,0,0.8,0.95,117
3976,0,5.0,23,0,5.434,1,0,1,0.289,4,-1.3219999999999998,30,29,15,13,0.358,0,0,0.8,0.0,72
3977,0,9.28,22,24,-6.7139999999999995,1,0,1,0.231,20,-11.04,30,29,9,30,0.355,0,0,0.8,0.8,1325
3978,1,16.41,23,21,5.875,0,0,2,0.43700000000000006,3,-2.524,30,20,3,23,0.736,0,0,0.8,0.7829999999999999,192
3979,1,10.0,11,0,8.871,1,0,1,0.284,9,1.5119999999999998,30,28,8,0,0.43,0,0,0.8,0.0,3744
3980,0,5.0,16,0,3.7230000000000003,1,0,1,0.258,15,2.381,30,21,5,0,0.344,0,0,0.8,0.0,1661
3981,0,0.0,22,24,-5.843999999999999,0,0,0,0.256,24,-6.997999999999999,30,30,10,17,0.35,0,0,0.8,1.412,35
3982,1,7.0,23,7,1.056,1,0,2,0.40399999999999997,3,3.545,30,29,10,0,0.759,0,0,0.8,6.0,235
3983,0,127.95,23,24,-41.95,1,0,1,0.115,8,-285.043,30,31,151,30,0.08900000000000001,0,0,0.7839789159724365,0.8,285
3984,1,0.0,12,0,2.14,1,0,0,0.358,24,6.271,30,25,8,1,0.45299999999999996,0,7,0.8,0.0,2009
